0,1,2,3,4
-0.43508760490213993,0.6156362735333416,1.7327540229885063,3.1022256809338518,4.566628085508447
0.6119084716157207,1.8005906802058698,3.1008414145096603,4.561762559640755,6.191031141868516
1.7482374639769453,3.06879892400807,4.5579839486356315,6.1788461538461545,7.998359161349135
3.092557958813625,4.557553074382765,6.178328611898011,7.990500316656112,10.0
4.559822795006043,6.180168164685412,7.9870410367170654,10.0,0.0
